DeviceName,SwitchGroupName,PhaseCode,ConnectedNode1,ConnectedNode2,ConnectedNode3,AlarmEnabled,SuppressActAlm,SuppressHisAlm,OptCont,OptLoadTran,BreakpointSwitch,AutoProtectionSwitch,SwitchTypeName,Ganged,NormalState,OpenState,CloseState,OtherState,NormalStateA,NormalStateB,NormalStateC,SubstationName,FeederName,AORRefName,VoltageLimitName
JENKINS 16 TBS DSC_7317,EMS,ABC,en_257006,en_257050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
JENKINS 16 INR BS DSC_7318,EMS,ABC,en_257102,en_257500,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 OTR BS SEC AB DSC_7319,EMS,ABC,en_257999,en_257998,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 INR BS SEC AB DSC_7320,EMS,ABC,en_257500,en_257499,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BUS TIE OTR BS DSC_7322,EMS,ABC,en_257998,en_257104,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BUS TIE TBS DSC_7323,EMS,ABC,en_257007,en_257050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BUS TIE INR BS DSC_7324,EMS,ABC,en_257104,en_257499,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 OTR BS SEC BC DSC_7325,EMS,ABC,en_257998,en_257997,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 INR BS SEC BC DSC_7326,EMS,ABC,en_257499,en_257498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
DALBERG 16 OTR BS DSC_7327,EMS,ABC,en_257997,en_257106,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
DALBERG 16 LN DSC_7328,EMS,ABC,en_257107,en_257008,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
DALBERG 16 TBS DSC_7329,EMS,ABC,en_257008,en_257050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
DALBERG 16 INR BS DSC_7330,EMS,ABC,en_257106,en_257498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TORSON 16 OTR BS DSC_7331,EMS,ABC,en_257997,en_257108,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TORSON 16  LN DSC_7332,EMS,ABC,en_257109,en_257009,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TORSON 16 TBS DSC_7333,EMS,ABC,en_257009,en_257050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TORSON 16 INR BS DSC_7334,EMS,ABC,en_257108,en_257498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.3 BK 16 OTR BS DSC_7335,EMS,ABC,en_257997,en_257110,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.3 BK 16 POS DSC_7336,EMS,ABC,en_257111,en_257010,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.3 BK 16 TBS DSC_7337,EMS,ABC,en_257010,en_257050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.3 BK 16 INR BS DSC_7338,EMS,ABC,en_257110,en_257498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.3 BK 16KV ISO DSC_7339,EMS,ABC,en_257701,en_257010,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SPARTON 16 OTR BS DSC_7340,EMS,ABC,en_257997,en_257112,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SPARTON 16 LN DSC_7341,EMS,ABC,en_257113,en_257011,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SPARTON 16 TBS DSC_7342,EMS,ABC,en_257011,en_257050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SPARTON 16 INR BS DSC_7343,EMS,ABC,en_257112,en_257498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 BK E 16 ISO DSC_7344,EMS,ABC,en_257702,en_257704,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 BK W 16 ISO DSC_7345,EMS,ABC,en_257703,en_257704,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 BK 16 OTR BS DSC_7346,EMS,ABC,en_257997,en_257114,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 BK 16 POS DSC_7347,EMS,ABC,en_257115,en_257012,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 BK 16 TBS DSC_7348,EMS,ABC,en_257012,en_257050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 BK 16 INR BS DSC_7349,EMS,ABC,en_257114,en_257498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BUS PAR 16 OTR BS DSC_7350,EMS,ABC,en_257997,en_257116,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BUS PAR 16 INR BS DSC_7351,EMS,ABC,en_257117,en_257498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SIGMA   16 OTR BS DSC_7352,EMS,ABC,en_257997,en_257118,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SIGMA   16 LN DSC_7353,EMS,ABC,en_257119,en_257062,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SIGMA   16 TBS DSC_7354,EMS,ABC,en_257062,en_257050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SIGMA   16 INR BS DSC_7355,EMS,ABC,en_257118,en_257498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
RAHN  16KV OTR BS DSC_7356,EMS,ABC,en_257997,en_257120,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
RAHN  16KV LN DSC_7357,EMS,ABC,en_257121,en_257061,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
RAHN  16KV TBS DSC_7358,EMS,ABC,en_257061,en_257050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
RAHN  16KV INR BS DSC_7359,EMS,ABC,en_257120,en_257498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
EPSILON 16 OTR BS DSC_7360,EMS,ABC,en_257997,en_257122,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
EPSILON 16 LN DSC_7361,EMS,ABC,en_257123,en_257060,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
EPSILON 16 TBS DSC_7362,EMS,ABC,en_257060,en_257050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
EPSILON 16 INR BS DSC_7363,EMS,ABC,en_257122,en_257498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ZENO  16 OTR BS DSC_7364,EMS,ABC,en_257997,en_257124,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ZENO  16 LN DSC_7365,EMS,ABC,en_257125,en_257059,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ZENO  16 TBS DSC_7366,EMS,ABC,en_257059,en_257050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ZENO  16 INR BS DSC_7367,EMS,ABC,en_257124,en_257498,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
1 CAP 16KV OTR BS DSC_7368,EMS,ABC,en_257997,en_257610,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
2 CAP 16KV OTR BS DSC_7369,EMS,ABC,en_257498,en_257620,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
DONNA 16KV CB_7370,EMS,ABC,en_257100,en_257101,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
JENKINS 16KV CB_7371,EMS,ABC,en_257102,en_257103,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
B.T. 16KV CB_7372,EMS,ABC,en_257105,en_257007,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
DALBERG 16KV CB_7373,EMS,ABC,en_257106,en_257107,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
TORSON 16KV CB_7374,EMS,ABC,en_257108,en_257109,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.3 BK 16KV CB_7375,EMS,ABC,en_257110,en_257111,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SPARTON 16KV CB_7376,EMS,ABC,en_257112,en_257113,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.4 BK 16KV CB_7377,EMS,ABC,en_257114,en_257115,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16KV PAR CB_7378,EMS,ABC,en_257116,en_257117,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SIGMA 16KV CB_7379,EMS,ABC,en_257118,en_257119,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
RAHN 16KV CB_7380,EMS,ABC,en_257120,en_257121,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
EPSILON 16KV CB_7381,EMS,ABC,en_257122,en_257123,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
ZENO 16KV CB_7382,EMS,ABC,en_257124,en_257125,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO1 CAPACITOR CB_7383,EMS,ABC,en_257610,en_257611,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO2 CAPACITOR CB_7384,EMS,ABC,en_257620,en_257621,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 GRAPE OBUS DISC_7406,EMS,ABC,en_262999,en_262100,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
GRAPE 16KV CB_7407,EMS,ABC,en_262100,en_262101,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 GRAPE LINE DISC_7408,EMS,ABC,en_262101,en_262001,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 GRAPE TBUS DISC_7409,EMS,ABC,en_262001,en_262050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 MULFORD OBUS DISC_7410,EMS,ABC,en_262999,en_262102,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
MULFORD 16KV CB_7411,EMS,ABC,en_262102,en_262103,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 MULFORD LINE DISC_7412,EMS,ABC,en_262103,en_262002,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 MULFORD TBUS DISC_7413,EMS,ABC,en_262002,en_262050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BARLOW  OBUS DISC_7414,EMS,ABC,en_262999,en_262104,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
BARLOW 16KV CB_7415,EMS,ABC,en_262104,en_262105,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BARLOW  LINE DISC_7416,EMS,ABC,en_262105,en_262003,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BARLOW  TBUS DISC_7417,EMS,ABC,en_262003,en_262050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BANK 1  OBUS DISC_7418,EMS,ABC,en_262999,en_262106,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 BK 16KV CB_7419,EMS,ABC,en_262106,en_262107,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BANK 1  LINE DISC_7420,EMS,ABC,en_262107,en_262004,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BANK 1  TBUS DISC_7421,EMS,ABC,en_262004,en_262050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 SANBORN OBUS DISC_7422,EMS,ABC,en_262999,en_262108,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
SANBORN 16KV CB_7423,EMS,ABC,en_262108,en_262109,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 SANBORN LINE DISC_7424,EMS,ABC,en_262109,en_262005,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 SANBORN TBUS DISC_7425,EMS,ABC,en_262005,en_262050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BUS TIE OBUS DISC_7426,EMS,ABC,en_262999,en_262006,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BUS TIE LINE DISC_7427,EMS,ABC,en_262006,en_262110,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
B.T. 16KV CB_7428,EMS,ABC,en_262110,en_262111,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BUS TIE TBUS DISC_7429,EMS,ABC,en_262111,en_262050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 APRICOT OBUS DISC_7432,EMS,ABC,en_262999,en_262112,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
APRICOT 16KV CB_7433,EMS,ABC,en_262112,en_262113,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 APRICOT LINE DISC_7434,EMS,ABC,en_262113,en_262007,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 APRICOT TBUS DISC_7435,EMS,ABC,en_262007,en_262050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 PEACH   OBUS DISC_7436,EMS,ABC,en_262999,en_262114,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PEACH 16KV CB_7437,EMS,ABC,en_262114,en_262115,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 PEACH   LINE DISC_7438,EMS,ABC,en_262115,en_262008,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 PEACH   TBUS DISC_7439,EMS,ABC,en_262008,en_262050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BANK 2  OBUS DISC_7440,EMS,ABC,en_262999,en_262116,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.2 BK 16KV CB_7441,EMS,ABC,en_262116,en_262117,NULL,N,Y,Y,N,Y,N,N,CB_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BANK 2  LINE DISC_7442,EMS,ABC,en_262117,en_262009,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 BANK 2  TBUS DISC_7443,EMS,ABC,en_262009,en_262050,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 1 CAP     OBUS DISC_7444,EMS,ABC,en_262999,en_262118,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
16 CAPACITOR CB_7445,EMS,ABC,en_262118,en_262119,NULL,N,Y,Y,N,Y,N,N,DISC_16.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 BK 4KV OB DSC_7458,EMS,ABC,en_264999,en_264100,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 BK LS CB_7459,EMS,ABC,en_264100,en_264101,NULL,N,Y,Y,N,Y,N,N,CB_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 BK 4KV POS DSC_7460,EMS,ABC,en_264101,en_264011,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 BK 4K TB DSC_7461,EMS,ABC,en_264011,en_264050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
NO.1 CAP 4KV OB DSC_7462,EMS,ABC,en_264999,en_264610,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
N1 CAPACITOR 4K CB_7463,EMS,ABC,en_264610,en_264611,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PALOMAR 4KV OB DSC_7468,EMS,ABC,en_264999,en_264102,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PALOMAR CB_7469,EMS,ABC,en_264102,en_264103,NULL,N,Y,Y,N,Y,N,N,CB_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PALOMAR 4KV LN DSC_7470,EMS,ABC,en_264104,en_264014,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
PALOMAR 4KV TB DSC_7471,EMS,ABC,en_264014,en_264050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
FIR 4KV OB DSC_7472,EMS,ABC,en_264999,en_264105,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
FIR CB_7473,EMS,ABC,en_264105,en_264106,NULL,N,Y,Y,N,Y,N,N,CB_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
FIR 4KV LN DSC_7474,EMS,ABC,en_264107,en_264015,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
FIR 4KV TB DSC_7475,EMS,ABC,en_264015,en_264050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
4KV SEC AB OB DSC_7476,EMS,ABC,en_264999,en_264998,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
4KV SEC BC OB DSC_7477,EMS,ABC,en_264998,en_264997,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Open,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
4KV BT OB DSC_7478,EMS,ABC,en_264998,en_264026,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
4KV BT POS DSC_7479,EMS,ABC,en_264026,en_264108,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
B.T. 4KV CB_7481,EMS,ABC,en_264108,en_264109,NULL,N,Y,Y,N,Y,N,N,CB_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
4KV BT TB DSC_7482,EMS,ABC,en_264201,en_264050,NULL,N,Y,Y,N,Y,N,N,DISC_4.0_EMS,NULL,Closed,Open,Closed,NULL,NULL,NULL,NULL,,NULL,All,NULL
