ObjectName,ObjectType,InterpretationTable,SeqOfEvents,ServerControlCenterRef,DomainNameRef,DataSetNameRef,StatusPointRef,AnalogPointRef,AccumPointRef,CmePointRef,ClientControlCenterRef,
DMS_SNMIGU_RICARDO_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,74638,NULL,NULL,NULL,NULL,
DMS_SNMIGU_RICARDO_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,71144,NULL,NULL,NULL,
DMS_SNMIGU_RICARDO_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,71145,NULL,NULL,NULL,
DMS_SNMIGU_RICARDO_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,71146,NULL,NULL,NULL,
DMS_SNMIGU_RICARDO_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,71148,NULL,NULL,NULL,
DMS_SNMIGU_RICARDO_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,5872,NULL,NULL,NULL,
DMS_SNMIGU_RICARDO_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,74639,NULL,NULL,NULL,NULL,
DMS_SNMIGU_SALVADOR_16K_LN_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,75685,NULL,NULL,NULL,NULL,
DMS_SNMIGU_SALVADOR_16K_NOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,75684,NULL,NULL,NULL,NULL,
DMS_SNMIGU_SALVADOR_16K_SOB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,75683,NULL,NULL,NULL,NULL,
DMS_SNMIGU_SALVADOR_16K_TB_DSC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,75687,NULL,NULL,NULL,NULL,
DMS_SNMIGU_SALVADOR_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,74586,NULL,NULL,NULL,NULL,
DMS_SNMIGU_SALVADOR_IA,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,71108,NULL,NULL,NULL,
DMS_SNMIGU_SALVADOR_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,71109,NULL,NULL,NULL,
DMS_SNMIGU_SALVADOR_IC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,71110,NULL,NULL,NULL,
DMS_SNMIGU_SALVADOR_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,71112,NULL,NULL,NULL,
DMS_SNMIGU_SALVADOR_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,5849,NULL,NULL,NULL,
DMS_SNMIGU_SALVADOR_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,74587,NULL,NULL,NULL,NULL,
DMS_SNTROSA_PIPER_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,223251,NULL,NULL,NULL,NULL,
DMS_SNTROSA_PIPER_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,191251,NULL,NULL,NULL,
DMS_SNTROSA_PIPER_RECL,StateQ,NULL,NULL,SCEOIS,NULL,NULL,226804,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_16KV_NBUS_VOLT,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77828,NULL,NULL,NULL,
DMS_SNTSUSANA_16KV_SBUS_VOLT,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77829,NULL,NULL,NULL,
DMS_SNTSUSANA_BRAND_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79896,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_BRAND_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77799,NULL,NULL,NULL,
DMS_SNTSUSANA_BRAND_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77802,NULL,NULL,NULL,
DMS_SNTSUSANA_BRAND_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79897,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_CASSIDY_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79912,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_CASSIDY_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77809,NULL,NULL,NULL,
DMS_SNTSUSANA_CASSIDY_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77812,NULL,NULL,NULL,
DMS_SNTSUSANA_CASSIDY_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79913,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_GILLIBRAND_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79936,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_GILLIBRAND_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77824,NULL,NULL,NULL,
DMS_SNTSUSANA_GILLIBRAND_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77827,NULL,NULL,NULL,
DMS_SNTSUSANA_GILLIBRAND_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79937,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_GLASSCOCK_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79904,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_GLASSCOCK_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77804,NULL,NULL,NULL,
DMS_SNTSUSANA_GLASSCOCK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77807,NULL,NULL,NULL,
DMS_SNTSUSANA_GLASSCOCK_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79905,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_KUEHNER_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79928,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_KUEHNER_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77819,NULL,NULL,NULL,
DMS_SNTSUSANA_KUEHNER_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77822,NULL,NULL,NULL,
DMS_SNTSUSANA_KUEHNER_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79929,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_MORELAND_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79861,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_MORELAND_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77778,NULL,NULL,NULL,
DMS_SNTSUSANA_MORELAND_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77781,NULL,NULL,NULL,
DMS_SNTSUSANA_MORELAND_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79862,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO1_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79839,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO1_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79838,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO1_CAPS_SW,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79837,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO2A_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79843,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO2A_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79842,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO2A_CAPS_SW,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79841,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO2B_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79847,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO2B_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79846,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO2B_CAPS_SW,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79845,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO2_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77752,NULL,NULL,NULL,
DMS_SNTSUSANA_NO2_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77750,NULL,NULL,NULL,
DMS_SNTSUSANA_NO2_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77749,NULL,NULL,NULL,
DMS_SNTSUSANA_NO3_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77741,NULL,NULL,NULL,
DMS_SNTSUSANA_NO3_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77739,NULL,NULL,NULL,
DMS_SNTSUSANA_NO3_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77738,NULL,NULL,NULL,
DMS_SNTSUSANA_NO3_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79851,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO3_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79850,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_NO3_CAPS_SW,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79849,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_STEARNS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79869,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_STEARNS_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77783,NULL,NULL,NULL,
DMS_SNTSUSANA_STEARNS_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77786,NULL,NULL,NULL,
DMS_SNTSUSANA_STEARNS_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79870,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_TAPO_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77791,NULL,NULL,NULL,
DMS_SNTSUSANA_TOWNSHIP_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79853,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_TOWNSHIP_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77773,NULL,NULL,NULL,
DMS_SNTSUSANA_TOWNSHIP_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77776,NULL,NULL,NULL,
DMS_SNTSUSANA_TOWNSHIP_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79854,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_TWIN_LAKES_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79920,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_TWIN_LAKES_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77814,NULL,NULL,NULL,
DMS_SNTSUSANA_TWIN_LAKES_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,77817,NULL,NULL,NULL,
DMS_SNTSUSANA_TWIN_LAKES_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,79921,NULL,NULL,NULL,NULL,
DMS_SNTSUSANA_YOSEMITE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,61912,NULL,NULL,NULL,
DMS_SOLEMINT_16KV_BUS_VOLT,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64009,NULL,NULL,NULL,
DMS_SOLEMINT_ARLENE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64036,NULL,NULL,NULL,
DMS_SOLEMINT_BOUQUET_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,58139,NULL,NULL,NULL,NULL,
DMS_SOLEMINT_BOUQUET_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64023,NULL,NULL,NULL,
DMS_SOLEMINT_BOUQUET_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64026,NULL,NULL,NULL,
DMS_SOLEMINT_BOUQUET_RB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,57502,NULL,NULL,NULL,NULL,
DMS_SOLEMINT_DAVENPORT_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64021,NULL,NULL,NULL,
DMS_SOLEMINT_HILLFIELD_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,10443,NULL,NULL,NULL,
DMS_SOLEMINT_NO1_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64015,NULL,NULL,NULL,
DMS_SOLEMINT_NO1_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64014,NULL,NULL,NULL,
DMS_SOLEMINT_NO1_CAP_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,67373,NULL,NULL,NULL,NULL,
DMS_SOLEMINT_NO1_CAP_CNTL,StateQ,NULL,NULL,SCEOIS,NULL,NULL,57494,NULL,NULL,NULL,NULL,
DMS_SOLEMINT_NO1_CAP_LO,StateQ,NULL,NULL,SCEOIS,NULL,NULL,58133,NULL,NULL,NULL,NULL,
DMS_SOLEMINT_SAND_CANYON_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64031,NULL,NULL,NULL,
DMS_SOLEMINT_VASQUEZ_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,2543,NULL,NULL,NULL,
DMS_SOMERSET_12KV_BUS_VOLT,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110638,NULL,NULL,NULL,
DMS_SOMERSET_CANDLE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110656,NULL,NULL,NULL,
DMS_SOMERSET_COYOTE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110667,NULL,NULL,NULL,
DMS_SOMERSET_LARRY_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110672,NULL,NULL,NULL,
DMS_SOMERSET_MAPLEWOOD_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,127891,NULL,NULL,NULL,NULL,
DMS_SOMERSET_MAPLEWOOD_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110679,NULL,NULL,NULL,
DMS_SOMERSET_MAPLEWOOD_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110682,NULL,NULL,NULL,
DMS_SOMERSET_MAPLEWOOD_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,127892,NULL,NULL,NULL,NULL,
DMS_SOMERSET_MARTY_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110651,NULL,NULL,NULL,
DMS_SOMERSET_NO1_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110607,NULL,NULL,NULL,
DMS_SOMERSET_NO1_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110605,NULL,NULL,NULL,
DMS_SOMERSET_NO1_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110604,NULL,NULL,NULL,
DMS_SOMERSET_NO1_CAPS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,127822,NULL,NULL,NULL,NULL,
DMS_SOMERSET_NO1_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,127824,NULL,NULL,NULL,NULL,
DMS_SOMERSET_NO1_CAPS_LO_RST,StateQ,NULL,NULL,SCEOIS,NULL,NULL,127823,NULL,NULL,NULL,NULL,
DMS_SOMERSET_SAWYER_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,127884,NULL,NULL,NULL,NULL,
DMS_SOMERSET_SAWYER_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110674,NULL,NULL,NULL,
DMS_SOMERSET_SAWYER_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,110677,NULL,NULL,NULL,
DMS_SOMERSET_SAWYER_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,127885,NULL,NULL,NULL,NULL,
DMS_SOMIS_16KV_BUS_VOLT,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64207,NULL,NULL,NULL,
DMS_SOMIS_16KV_CAP_CNTL,StateQ,NULL,NULL,SCEOIS,NULL,NULL,58266,NULL,NULL,NULL,NULL,
DMS_SOMIS_16KV_NBUS_VOLT,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64206,NULL,NULL,NULL,
DMS_SOMIS_16KV_RECL,StateQ,NULL,NULL,SCEOIS,NULL,NULL,58265,NULL,NULL,NULL,NULL,
DMS_SOMIS_CLEMSON_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,58269,NULL,NULL,NULL,NULL,
DMS_SOMIS_CLEMSON_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64192,NULL,NULL,NULL,
DMS_SOMIS_CLEMSON_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64195,NULL,NULL,NULL,
DMS_SOMIS_DONLON_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64200,NULL,NULL,NULL,
DMS_SOMIS_ESTABAN_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64190,NULL,NULL,NULL,
DMS_SOMIS_NO1_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64180,NULL,NULL,NULL,
DMS_SOMIS_NO1_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64179,NULL,NULL,NULL,
DMS_SOMIS_NO1_CAP_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,58250,NULL,NULL,NULL,NULL,
DMS_SOMIS_RAINBOW_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64185,NULL,NULL,NULL,
DMS_SOMIS_SEMINARY_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,58271,NULL,NULL,NULL,NULL,
DMS_SOMIS_SEMINARY_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64202,NULL,NULL,NULL,
DMS_SOMIS_SEMINARY_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,64205,NULL,NULL,NULL,
DMS_SOQUEL_ALTERRA_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,241775,NULL,NULL,NULL,NULL,
DMS_SOQUEL_ALTERRA_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197617,NULL,NULL,NULL,
DMS_SOQUEL_ALTERRA_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197620,NULL,NULL,NULL,
DMS_SOQUEL_ALTERRA_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,241776,NULL,NULL,NULL,NULL,
DMS_SOQUEL_BAYBERRY_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,241789,NULL,NULL,NULL,NULL,
DMS_SOQUEL_BAYBERRY_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197627,NULL,NULL,NULL,
DMS_SOQUEL_BAYBERRY_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197630,NULL,NULL,NULL,
DMS_SOQUEL_BAYBERRY_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,241790,NULL,NULL,NULL,NULL,
DMS_SOQUEL_BITTERN_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,241744,NULL,NULL,NULL,NULL,
DMS_SOQUEL_BITTERN_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197596,NULL,NULL,NULL,
DMS_SOQUEL_BITTERN_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197599,NULL,NULL,NULL,
DMS_SOQUEL_BITTERN_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,241745,NULL,NULL,NULL,NULL,
DMS_SOQUEL_BUTTERFLD_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197625,NULL,NULL,NULL,
DMS_SOQUEL_DEACANO_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197594,NULL,NULL,NULL,
DMS_SOQUEL_EL_PRADO_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197589,NULL,NULL,NULL,
DMS_SOQUEL_MACIEL_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,1062,NULL,NULL,NULL,
DMS_SOQUEL_MAIZE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197615,NULL,NULL,NULL,
DMS_SOQUEL_NO1_BK_KV_BC,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197576,NULL,NULL,NULL,
DMS_SOQUEL_NO1_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197574,NULL,NULL,NULL,
DMS_SOQUEL_NO1_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197573,NULL,NULL,NULL,
DMS_SOQUEL_NO1_CAPS_CONT,StateQ,NULL,NULL,SCEOIS,NULL,NULL,241725,NULL,NULL,NULL,NULL,
DMS_SOQUEL_NO1_CAPS_KV,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197584,NULL,NULL,NULL,
DMS_SOQUEL_NO1_CAPS_LO_RSET,StateQ,NULL,NULL,SCEOIS,NULL,NULL,241724,NULL,NULL,NULL,NULL,
DMS_SOQUEL_NO1_CAPS_SW,StateQ,NULL,NULL,SCEOIS,NULL,NULL,241723,NULL,NULL,NULL,NULL,
DMS_SOQUEL_QUINTO_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,241751,NULL,NULL,NULL,NULL,
DMS_SOQUEL_QUINTO_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197601,NULL,NULL,NULL,
DMS_SOQUEL_QUINTO_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,197604,NULL,NULL,NULL,
DMS_SOQUEL_QUINTO_REC,StateQ,NULL,NULL,SCEOIS,NULL,NULL,241752,NULL,NULL,NULL,NULL,
DMS_SOUTHWND_12KV_BUS_VOLT,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,60521,NULL,NULL,NULL,
DMS_SOUTHWND_NO1_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,60519,NULL,NULL,NULL,
DMS_SOUTHWND_NO1_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,60518,NULL,NULL,NULL,
DMS_STADIUM_A_SEC_12KV_BUS_VOLT,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103030,NULL,NULL,NULL,
DMS_STADIUM_BOYD_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103076,NULL,NULL,NULL,
DMS_STADIUM_CAP_LO,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109783,NULL,NULL,NULL,NULL,
DMS_STADIUM_COLISEUM_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109832,NULL,NULL,NULL,NULL,
DMS_STADIUM_COLISEUM_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103053,NULL,NULL,NULL,
DMS_STADIUM_COLISEUM_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103056,NULL,NULL,NULL,
DMS_STADIUM_COLISEUM_RB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109812,NULL,NULL,NULL,NULL,
DMS_STADIUM_CONY_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109839,NULL,NULL,NULL,NULL,
DMS_STADIUM_CONY_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103088,NULL,NULL,NULL,
DMS_STADIUM_CONY_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103091,NULL,NULL,NULL,
DMS_STADIUM_CONY_RB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109819,NULL,NULL,NULL,NULL,
DMS_STADIUM_D_SEC_12KV_BUS_VOLT,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103031,NULL,NULL,NULL,
DMS_STADIUM_FOOTE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103106,NULL,NULL,NULL,
DMS_STADIUM_LAWS_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109840,NULL,NULL,NULL,NULL,
DMS_STADIUM_LAWS_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103093,NULL,NULL,NULL,
DMS_STADIUM_LAWS_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103096,NULL,NULL,NULL,
DMS_STADIUM_LAWS_RB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109820,NULL,NULL,NULL,NULL,
DMS_STADIUM_NO1_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103033,NULL,NULL,NULL,
DMS_STADIUM_NO1_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103032,NULL,NULL,NULL,
DMS_STADIUM_NO1_CAP_AUTO,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109803,NULL,NULL,NULL,NULL,
DMS_STADIUM_NO1_CAP_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109845,NULL,NULL,NULL,NULL,
DMS_STADIUM_NO2_BK_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103039,NULL,NULL,NULL,
DMS_STADIUM_NO2_BK_MW,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103038,NULL,NULL,NULL,
DMS_STADIUM_NO2_CAP_AUTO,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109804,NULL,NULL,NULL,NULL,
DMS_STADIUM_NO2_CAP_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109846,NULL,NULL,NULL,NULL,
DMS_STADIUM_PARMA_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103101,NULL,NULL,NULL,
DMS_STADIUM_RAMP_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109844,NULL,NULL,NULL,NULL,
DMS_STADIUM_RAMP_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103113,NULL,NULL,NULL,
DMS_STADIUM_RAMP_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103116,NULL,NULL,NULL,
DMS_STADIUM_RAMP_RB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109824,NULL,NULL,NULL,NULL,
DMS_STADIUM_ROXANNE_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109835,NULL,NULL,NULL,NULL,
DMS_STADIUM_ROXANNE_IB,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103068,NULL,NULL,NULL,
DMS_STADIUM_ROXANNE_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103071,NULL,NULL,NULL,
DMS_STADIUM_ROXANNE_RB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109815,NULL,NULL,NULL,NULL,
DMS_STADIUM_SEAT_MVAR,RealQ,NULL,NULL,SCEOIS,NULL,NULL,NULL,103061,NULL,NULL,NULL,
DMS_STADIUM_TERRY_CB,StateQ,NULL,NULL,SCEOIS,NULL,NULL,109834,NULL,NULL,NULL,NULL,
